from_cbsa_info_CBSA Name,from_CBSA,from_CBSA_ID,from_state,to_cbsa_info_CBSA Name,to_CBSA,to_CBSA_ID,to_state,Total Perm,Total Temp,from_num_households,to_num_households
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,43.00,15.00,494521.00,275965.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Charleston-North Charleston,"Charleston-North Charleston, SC",310M400US16700, SC,123.00,0.00,494521.00,291427.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Charlotte-Concord-Gastonia,"Charlotte-Concord-Gastonia, NC-SC",310M400US16740, NC-SC,1813.00,34.00,494521.00,952806.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,183.00,0.00,494521.00,3514621.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Columbus,"Columbus, OH",310M400US18140, OH,71.00,0.00,494521.00,794449.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,235.00,0.00,494521.00,2553470.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,86.00,0.00,494521.00,1112126.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Durham-Chapel Hill,"Durham-Chapel Hill, NC",310M400US20500, NC,6686.00,185.00,494521.00,245658.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Fayetteville,"Fayetteville, NC",310M400US22180, NC,2574.00,0.00,494521.00,188642.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Greensboro-High Point,"Greensboro-High Point, NC",310M400US24660, NC,814.00,0.00,494521.00,297916.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Greenville-Anderson,"Greenville-Anderson, SC",310M400US24860, SC,101.00,0.00,494521.00,343270.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Houston-The Woodlands-Sugar Land,"Houston-The Woodlands-Sugar Land, TX",310M400US26420, TX,152.00,0.00,494521.00,2352275.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Jacksonville,"Jacksonville, FL",310M400US27260, FL,81.00,0.00,494521.00,563946.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,195.00,0.00,494521.00,4354287.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,414.00,0.00,494521.00,2127517.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Myrtle Beach-Conway-North Myrtle Beach,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",310M400US34820, SC-NC,757.00,45.00,494521.00,187199.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Nashville-Davidson--Murfreesboro--Franklin,"Nashville-Davidson--Murfreesboro--Franklin, TN",310M400US34980, TN,138.00,0.00,494521.00,708788.00
Syracuse,"Syracuse, NY",310M400US45060, NY,New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,133.00,0.00,257280.00,6997001.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,155.00,0.00,494521.00,872831.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Philadelphia-Camden-Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",310M400US37980, PA-NJ-DE-MD,56.00,0.00,494521.00,2280112.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,264.00,0.00,494521.00,1693396.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Pittsburgh,"Pittsburgh, PA",310M400US38300, PA,53.00,0.00,494521.00,1009415.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,102587.00,3741.00,494521.00,494521.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,103.00,0.00,494521.00,1125286.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,San Jose-Sunnyvale-Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",310M400US41940, CA,80.00,0.00,494521.00,658350.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,214.00,0.00,494521.00,1499147.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,291.00,0.00,494521.00,1213267.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Virginia Beach-Norfolk-Newport News,"Virginia Beach-Norfolk-Newport News, VA-NC",310M400US47260, VA-NC,54.00,0.00,494521.00,663821.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Washington-Arlington-Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",310M400US47900, DC-VA-MD-WV,400.00,0.00,494521.00,2216997.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Wilmington,"Wilmington, NC",310M400US48900, NC,900.00,74.00,494521.00,117378.00
Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,Winston-Salem,"Winston-Salem, NC",310M400US49180, NC,449.00,0.00,494521.00,264877.00
Reading,"Reading, PA",310M400US39740, PA,Allentown-Bethlehem-Easton,"Allentown-Bethlehem-Easton, PA-NJ",310M400US10900, PA-NJ,818.00,0.00,154712.00,320529.00
Reading,"Reading, PA",310M400US39740, PA,Harrisburg-Carlisle,"Harrisburg-Carlisle, PA",310M400US25420, PA,81.00,0.00,154712.00,230247.00
Reading,"Reading, PA",310M400US39740, PA,Lakeland-Winter Haven,"Lakeland-Winter Haven, FL",310M400US29460, FL,46.00,15.00,154712.00,235283.00
Reading,"Reading, PA",310M400US39740, PA,Lancaster,"Lancaster, PA",310M400US29540, PA,1058.00,15.00,154712.00,201620.00
Reading,"Reading, PA",310M400US39740, PA,Philadelphia-Camden-Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",310M400US37980, PA-NJ-DE-MD,2133.00,27.00,154712.00,2280112.00
Reading,"Reading, PA",310M400US39740, PA,Reading,"Reading, PA",310M400US39740, PA,22533.00,1126.00,154712.00,154712.00
Reading,"Reading, PA",310M400US39740, PA,Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,105.00,0.00,154712.00,160153.00
Reading,"Reading, PA",310M400US39740, PA,York-Hanover,"York-Hanover, PA",310M400US49620, PA,90.00,0.00,154712.00,172421.00
Reno,"Reno, NV",310M400US39900, NV,Boise City,"Boise City, ID",310M400US14260, ID,156.00,0.00,183807.00,260369.00
Reno,"Reno, NV",310M400US39900, NV,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,1327.00,155.00,183807.00,783524.00
Reno,"Reno, NV",310M400US39900, NV,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,380.00,41.00,183807.00,4354287.00
Reno,"Reno, NV",310M400US39900, NV,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,480.00,278.00,183807.00,1693396.00
Reno,"Reno, NV",310M400US39900, NV,Portland-Vancouver-Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",310M400US38900, OR-WA,56.00,0.00,183807.00,938646.00
Reno,"Reno, NV",310M400US39900, NV,Reno,"Reno, NV",310M400US39900, NV,39705.00,1815.00,183807.00,183807.00
Reno,"Reno, NV",310M400US39900, NV,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,156.00,229.00,183807.00,1360934.00
Reno,"Reno, NV",310M400US39900, NV,Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,854.00,0.00,183807.00,831150.00
Reno,"Reno, NV",310M400US39900, NV,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,257.00,39.00,183807.00,1125286.00
Reno,"Reno, NV",310M400US39900, NV,San Francisco-Oakland-Berkeley,"San Francisco-Oakland-Berkeley, CA",310M400US41860, CA,266.00,0.00,183807.00,1703275.00
Reno,"Reno, NV",310M400US39900, NV,San Jose-Sunnyvale-Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",310M400US41940, CA,185.00,14.00,183807.00,658350.00
Reno,"Reno, NV",310M400US39900, NV,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,130.00,0.00,183807.00,1499147.00
Reno,"Reno, NV",310M400US39900, NV,Tucson,"Tucson, AZ",310M400US46060, AZ,72.00,19.00,183807.00,404739.00
Richmond,"Richmond, VA",310M400US40060, VA,Charlotte-Concord-Gastonia,"Charlotte-Concord-Gastonia, NC-SC",310M400US16740, NC-SC,102.00,0.00,481217.00,952806.00
Richmond,"Richmond, VA",310M400US40060, VA,Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,150.00,0.00,481217.00,494521.00
Richmond,"Richmond, VA",310M400US40060, VA,Richmond,"Richmond, VA",310M400US40060, VA,91721.00,2927.00,481217.00,481217.00
Richmond,"Richmond, VA",310M400US40060, VA,Virginia Beach-Norfolk-Newport News,"Virginia Beach-Norfolk-Newport News, VA-NC",310M400US47260, VA-NC,731.00,0.00,481217.00,663821.00
Richmond,"Richmond, VA",310M400US40060, VA,Washington-Arlington-Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",310M400US47900, DC-VA-MD-WV,948.00,0.00,481217.00,2216997.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Albuquerque,"Albuquerque, NM",310M400US10740, NM,75.00,0.00,1360934.00,351354.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,96.00,12.00,1360934.00,2104360.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,623.00,0.00,1360934.00,764989.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Bakersfield,"Bakersfield, CA",310M400US12540, CA,1196.00,24.00,1360934.00,270282.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Boise City,"Boise City, ID",310M400US14260, ID,1133.00,60.00,1360934.00,260369.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Bremerton-Silverdale-Port Orchard,"Bremerton-Silverdale-Port Orchard, WA",310M400US14740, WA,74.00,88.00,1360934.00,103913.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,400.00,283.00,1360934.00,3514621.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Colorado Springs,"Colorado Springs, CO",310M400US17820, CO,473.00,0.00,1360934.00,267755.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,2247.00,0.00,1360934.00,2553470.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,266.00,74.00,1360934.00,1112126.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Detroit-Warren-Dearborn,"Detroit-Warren-Dearborn, MI",310M400US19820, MI,52.00,29.00,1360934.00,1703819.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,El Paso,"El Paso, TX",310M400US21340, TX,311.00,0.00,1360934.00,269288.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Eugene-Springfield,"Eugene-Springfield, OR",310M400US21660, OR,182.00,45.00,1360934.00,152312.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Fresno,"Fresno, CA",310M400US23420, CA,582.00,0.00,1360934.00,307906.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Houston-The Woodlands-Sugar Land,"Houston-The Woodlands-Sugar Land, TX",310M400US26420, TX,941.00,0.00,1360934.00,2352275.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Jacksonville,"Jacksonville, FL",310M400US27260, FL,81.00,0.00,1360934.00,563946.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Kansas City,"Kansas City, MO-KS",310M400US28140, MO-KS,97.00,11.00,1360934.00,830500.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Killeen-Temple,"Killeen-Temple, TX",310M400US28660, TX,181.00,0.00,1360934.00,152818.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,4636.00,319.00,1360934.00,783524.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,33189.00,3364.00,1360934.00,4354287.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,142.00,0.00,1360934.00,2127517.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Minneapolis-St. Paul-Bloomington,"Minneapolis-St. Paul-Bloomington, MN-WI",310M400US33460, MN-WI,190.00,193.00,1360934.00,1373979.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Modesto,"Modesto, CA",310M400US33700, CA,126.00,0.00,1360934.00,173898.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Nashville-Davidson--Murfreesboro--Franklin,"Nashville-Davidson--Murfreesboro--Franklin, TN",310M400US34980, TN,142.00,0.00,1360934.00,708788.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,112.00,0.00,1360934.00,515208.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Olympia-Lacey-Tumwater,"Olympia-Lacey-Tumwater, WA",310M400US36500, WA,104.00,39.00,1360934.00,109983.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,51.00,0.00,1360934.00,872831.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Oxnard-Thousand Oaks-Ventura,"Oxnard-Thousand Oaks-Ventura, CA",310M400US37100, CA,951.00,37.00,1360934.00,271040.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,4860.00,267.00,1360934.00,1693396.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Portland-Vancouver-Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",310M400US38900, OR-WA,916.00,407.00,1360934.00,938646.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Provo-Orem,"Provo-Orem, UT",310M400US39340, UT,341.00,0.00,1360934.00,169455.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,104.00,0.00,1360934.00,494521.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Reno,"Reno, NV",310M400US39900, NV,438.00,146.00,1360934.00,183807.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,241628.00,12929.00,1360934.00,1360934.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,1258.00,121.00,1360934.00,831150.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Salem,"Salem, OR",310M400US41420, OR,88.00,41.00,1360934.00,148343.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Salinas,"Salinas, CA",310M400US41500, CA,162.00,15.00,1360934.00,127155.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,448.00,41.00,1360934.00,395298.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,764.00,0.00,1360934.00,811335.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,8588.00,885.00,1360934.00,1125286.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,San Francisco-Oakland-Berkeley,"San Francisco-Oakland-Berkeley, CA",310M400US41860, CA,1129.00,218.00,1360934.00,1703275.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,San Jose-Sunnyvale-Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",310M400US41940, CA,595.00,45.00,1360934.00,658350.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,San Luis Obispo-Paso Robles,"San Luis Obispo-Paso Robles, CA",310M400US42020, CA,363.00,44.00,1360934.00,105981.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Santa Maria-Santa Barbara,"Santa Maria-Santa Barbara, CA",310M400US42200, CA,324.00,0.00,1360934.00,145856.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Santa Rosa-Petaluma,"Santa Rosa-Petaluma, CA",310M400US42220, CA,84.00,52.00,1360934.00,189374.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,1888.00,921.00,1360934.00,1499147.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Spokane-Spokane Valley,"Spokane-Spokane Valley, WA",310M400US44060, WA,340.00,94.00,1360934.00,220365.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Stockton,"Stockton, CA",310M400US44700, CA,276.00,0.00,1360934.00,228567.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,104.00,0.00,1360934.00,1213267.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Tucson,"Tucson, AZ",310M400US46060, AZ,639.00,0.00,1360934.00,404739.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Tulsa,"Tulsa, OK",310M400US46140, OK,129.00,0.00,1360934.00,382217.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Urban Honolulu,"Urban Honolulu, HI",310M400US46520, HI,242.00,0.00,1360934.00,312795.00
Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,Visalia,"Visalia, CA",310M400US47300, CA,277.00,0.00,1360934.00,138238.00
Roanoke,"Roanoke, VA",310M400US40220, VA,Lynchburg,"Lynchburg, VA",310M400US31340, VA,635.00,0.00,128432.00,100912.00
Roanoke,"Roanoke, VA",310M400US40220, VA,Roanoke,"Roanoke, VA",310M400US40220, VA,20690.00,419.00,128432.00,128432.00
Rochester,"Rochester, NY",310M400US40380, NY,Boston-Cambridge-Newton,"Boston-Cambridge-Newton, MA-NH",310M400US14460, MA-NH,87.00,0.00,433113.00,1831217.00
Rochester,"Rochester, NY",310M400US40380, NY,Buffalo-Cheektowaga,"Buffalo-Cheektowaga, NY",310M400US15380, NY,873.00,35.00,433113.00,478104.00
Rochester,"Rochester, NY",310M400US40380, NY,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,178.00,695.00,433113.00,275965.00
Rochester,"Rochester, NY",310M400US40380, NY,Charlotte-Concord-Gastonia,"Charlotte-Concord-Gastonia, NC-SC",310M400US16740, NC-SC,245.00,0.00,433113.00,952806.00
Rochester,"Rochester, NY",310M400US40380, NY,Deltona-Daytona Beach-Ormond Beach,"Deltona-Daytona Beach-Ormond Beach, FL",310M400US19660, FL,15.00,71.00,433113.00,258616.00
Rochester,"Rochester, NY",310M400US40380, NY,Lakeland-Winter Haven,"Lakeland-Winter Haven, FL",310M400US29460, FL,45.00,192.00,433113.00,235283.00
Rochester,"Rochester, NY",310M400US40380, NY,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,53.00,0.00,433113.00,4354287.00
Rochester,"Rochester, NY",310M400US40380, NY,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,86.00,484.00,433113.00,2127517.00
Rochester,"Rochester, NY",310M400US40380, NY,Myrtle Beach-Conway-North Myrtle Beach,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",310M400US34820, SC-NC,0.00,66.00,433113.00,187199.00
Rochester,"Rochester, NY",310M400US40380, NY,Naples-Marco Island,"Naples-Marco Island, FL",310M400US34940, FL,36.00,305.00,433113.00,142979.00
Durham-Chapel Hill,"Durham-Chapel Hill, NC",310M400US20500, NC,New York-Newark-Jersey City,"New York-Newark-Jersey City, NY-NJ-PA",310M400US35620, NY-NJ-PA,108.00,0.00,245658.00,6997001.00
Rochester,"Rochester, NY",310M400US40380, NY,North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,53.00,777.00,433113.00,328198.00
Rochester,"Rochester, NY",310M400US40380, NY,Ocala,"Ocala, FL",310M400US36100, FL,26.00,40.00,433113.00,139172.00
Rochester,"Rochester, NY",310M400US40380, NY,Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,69.00,86.00,433113.00,872831.00
Rochester,"Rochester, NY",310M400US40380, NY,Palm Bay-Melbourne-Titusville,"Palm Bay-Melbourne-Titusville, FL",310M400US37340, FL,48.00,110.00,433113.00,230417.00
Rochester,"Rochester, NY",310M400US40380, NY,Philadelphia-Camden-Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",310M400US37980, PA-NJ-DE-MD,56.00,0.00,433113.00,2280112.00
Rochester,"Rochester, NY",310M400US40380, NY,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,170.00,114.00,433113.00,1693396.00
Rochester,"Rochester, NY",310M400US40380, NY,Port St. Lucie,"Port St. Lucie, FL",310M400US38940, FL,0.00,98.00,433113.00,179289.00
Rochester,"Rochester, NY",310M400US40380, NY,Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,139.00,0.00,433113.00,494521.00
Rochester,"Rochester, NY",310M400US40380, NY,Rochester,"Rochester, NY",310M400US40380, NY,77878.00,4123.00,433113.00,433113.00
Rochester,"Rochester, NY",310M400US40380, NY,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,83.00,0.00,433113.00,1499147.00
Rochester,"Rochester, NY",310M400US40380, NY,Syracuse,"Syracuse, NY",310M400US45060, NY,425.00,15.00,433113.00,257280.00
Rochester,"Rochester, NY",310M400US40380, NY,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,278.00,642.00,433113.00,1213267.00
Rockford,"Rockford, IL",310M400US40420, IL,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,15.00,128.00,133350.00,275965.00
Rockford,"Rockford, IL",310M400US40420, IL,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,1559.00,12.00,133350.00,3514621.00
Rockford,"Rockford, IL",310M400US40420, IL,Madison,"Madison, WI",310M400US31540, WI,131.00,0.00,133350.00,271938.00
Rockford,"Rockford, IL",310M400US40420, IL,Naples-Marco Island,"Naples-Marco Island, FL",310M400US34940, FL,0.00,72.00,133350.00,142979.00
Rockford,"Rockford, IL",310M400US40420, IL,North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,0.00,92.00,133350.00,328198.00
Rockford,"Rockford, IL",310M400US40420, IL,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,193.00,179.00,133350.00,1693396.00
Rockford,"Rockford, IL",310M400US40420, IL,Rockford,"Rockford, IL",310M400US40420, IL,21805.00,930.00,133350.00,133350.00
Rockford,"Rockford, IL",310M400US40420, IL,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,12.00,53.00,133350.00,1213267.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,192.00,0.00,831150.00,764989.00
